domain,key_kind,key,member_kind,type_label,storage_types,q_counts,unique_value_count,example_q,example_storage,example_raw,example_display,example_norm,revit_versions_seen,first_seen,last_seen,run_count,source_files
arrowheads,param,p.Arrow Closed,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,0,No,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Arrow Style,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,8,Arrow,8,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Arrow Width Angle,,,Double,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Double,0.5235987755982984,30°,30.0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Edited by,,,String,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,String,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Fill Tick,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,0,No,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Heavy End Pen Weight,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,5,5,5,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Tick Mark Centered,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,0,No,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Tick Size,,,Double,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Double,0.0013020833333333333,"1/64""",0.0013020833333333333,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,param,p.Workset,,,Integer,missing=0;ok=8;unreadable=0;unsupported=0,0,ok,Integer,32,Arrowhead Styles,32,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.ArePhasesModifiable,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.AssemblyInstanceId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CanBeCopied,property,ArrowheadType,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CanBeDeleted,property,ArrowheadType,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CanBeLocked,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CanBeRenamed,property,ArrowheadType,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CanHaveTypeAssigned,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Category,property,ArrowheadType,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.CreatedPhaseId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.DemolishedPhaseId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.DesignOption,property,ArrowheadType,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Document,property,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.EvaluateAllParameterValues,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.FamilyName,property,ArrowheadType,,,1,ok,String,Arrowhead,Arrowhead,Arrowhead,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetEntitySchemaGuids,method,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetExternalFileReference,method,ArrowheadType,,,0,,,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetExternalResourceReferences,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetExternalResourceReferencesExpanded,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetMonitoredLinkElementIds,method,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetMonitoredLocalElementIds,method,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetOrderedParameters,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetSimilarTypes,method,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetSubelements,method,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetTypeId,method,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GetValidTypes,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.GroupId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.HasPhases,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Id,property,ArrowheadType,,,8,ok,ElementId,1191,1191,1191,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsExternalFileReference,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsModifiable,property,ArrowheadType,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsMonitoringLinkElement,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsMonitoringLocalElement,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsTransient,property,ArrowheadType,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.IsValidObject,property,ArrowheadType,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.LevelId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Location,property,ArrowheadType,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Name,property,ArrowheadType,,,0,,,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.OwnerViewId,property,ArrowheadType,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Parameters,property,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.ParametersMap,property,ArrowheadType,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.Pinned,property,ArrowheadType,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.RefersToExternalResourceReferences,method,ArrowheadType,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.UniqueId,property,ArrowheadType,,,8,ok,String,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004a7,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004a7,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004a7,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.VersionGuid,property,ArrowheadType,,,1,ok,None,,86b8947a-8924-48df-a38f-6f06f0c25070,86b8947a-8924-48df-a38f-6f06f0c25070,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.ViewSpecific,property,ArrowheadType,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
arrowheads,reflection,refl.ArrowheadType.WorksetId,property,ArrowheadType,,,1,ok,ElementId,32,32,32,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.filter_param_has_value,,,Integer,missing=0;ok=3;unreadable=0;unsupported=0,0,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.folder_items_walked_count,,,Integer,missing=0;ok=1;unreadable=0;unsupported=0,0,ok,Integer,5,5,5,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.name_fallback_used_count,,,Integer,missing=0;ok=1;unreadable=0;unsupported=0,0,ok,Integer,5,FolderItemInfo.Name returned '???' this many times; resolved via Definition.Name / BuiltInParameter label fallback instead.,5,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.org_id,,,Integer,missing=0;ok=3;unreadable=0;unsupported=0,0,ok,Integer,1259,1259,1259,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.sorting_order,,,Integer,missing=0;ok=3;unreadable=0;unsupported=0,0,ok,Integer,1,1,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.sorting_parameter_id,,,Integer,missing=0;ok=3;unreadable=0;unsupported=0,0,ok,Integer,-1005112,VIEW_NAME,-1005112,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,browserorg.workset_id,,,Integer,missing=0;ok=3;unreadable=0;unsupported=0,0,ok,Integer,54,Browser Organization,54,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,doc.bip_lookup_size,,,Integer,missing=0;ok=1;unreadable=0;unsupported=0,0,ok,Integer,3628,3628,3628,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,param,doc.is_family_document,,,Integer,missing=0;ok=1;unreadable=0;unsupported=0,0,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.ArePhasesModifiable,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.AssemblyInstanceId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CanBeCopied,property,BrowserOrganization,,,2,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CanBeDeleted,property,BrowserOrganization,,,2,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CanBeLocked,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CanBeRenamed,property,BrowserOrganization,,,2,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CanHaveTypeAssigned,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Category,property,BrowserOrganization,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.CreatedPhaseId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.DemolishedPhaseId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.DesignOption,property,BrowserOrganization,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Document,property,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.EvaluateAllParameterValues,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.FamilyName,property,BrowserOrganization,,,3,ok,String,Browser - Views,Browser - Views,Browser - Views,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetEntitySchemaGuids,method,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetExternalFileReference,method,BrowserOrganization,,,0,,,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetExternalResourceReferences,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetExternalResourceReferencesExpanded,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetMonitoredLinkElementIds,method,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetMonitoredLocalElementIds,method,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetOrderedParameters,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetSimilarTypes,method,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetSubelements,method,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetTypeId,method,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GetValidTypes,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.GroupId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.HasPhases,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Id,property,BrowserOrganization,,,3,ok,ElementId,1259,1259,1259,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsExternalFileReference,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsModifiable,property,BrowserOrganization,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsMonitoringLinkElement,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsMonitoringLocalElement,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsTransient,property,BrowserOrganization,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.IsValidObject,property,BrowserOrganization,,,1,ok,Integer,1,True,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.LevelId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Location,property,BrowserOrganization,,,1,missing,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Name,property,BrowserOrganization,,,0,,,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.OwnerViewId,property,BrowserOrganization,,,1,ok,ElementId,-1,-1,-1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Parameters,property,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.ParametersMap,property,BrowserOrganization,,,1,unsupported,None,,,,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Pinned,property,BrowserOrganization,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.RefersToExternalResourceReferences,method,BrowserOrganization,,,1,ok,String,<method not invoked>,<method not invoked>,<method not invoked>,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.SortingOrder,property,BrowserOrganization,,,1,ok,Integer,1,1,1,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.SortingParameterId,property,BrowserOrganization,,,2,ok,ElementId,-1005112,-1005112,-1005112,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.Type,property,BrowserOrganization,,,3,ok,Integer,0,0,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.UniqueId,property,BrowserOrganization,,,3,ok,String,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004eb,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004eb,e41ae548-9ec9-4c6f-93f1-7d90b77a99cf-000004eb,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.VersionGuid,property,BrowserOrganization,,,1,ok,None,,86b8947a-8924-48df-a38f-6f06f0c25070,86b8947a-8924-48df-a38f-6f06f0c25070,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.ViewSpecific,property,BrowserOrganization,,,1,ok,Integer,0,False,0,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.BrowserOrganization.WorksetId,property,BrowserOrganization,,,1,ok,ElementId,54,54,54,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
browser_organization,reflection,refl.FolderItemInfo.ElementId,property,FolderItemInfo,,,3,ok,ElementId,-1012106,-1012106,-1012106,2025,2026-08-04T18:12:00.042589,2026-08-04T18:12:00.042589,1,probes_2025_20260804T181200-65103e.json
